"X","Y","Species","DBH_cm","ba_m2","grp_id","grp_size","grp_nm","tree_id","weight"
126.9,58,"PIPO",35.56,0.0993146659031096,"d0015",11,"10-15 trees",1202,303.067107241925
144.8,58,"PIEN",23.368,0.0428877210308122,"c0057",5,"5-9 trees",1203,154.80838156037
127.8,58.1,"PIPU",41.91,0.137951111184294,"d0015",11,"10-15 trees",1205,394.192409507892
72.3,58.2,"PIFL2",14.478,0.0164629259958777,"d0021",15,"10-15 trees",1206,71.9670524479585
90.4,58.6,"PIPO",47.244,0.17530051946857,"b0116",3,"2-4 trees",1211,477.479419658041
125.1,59,"PSME",3.81,0.00114009182796937,"d0015",11,"10-15 trees",1217,8.50119466651352
57.5,59.2,"PIPO",33.02,0.0856335639674771,"c0054",5,"5-9 trees",1218,269.180323226586
118.1,59.2,"PSME",25.146,0.0496624000263458,"b0132",3,"2-4 trees",1219,174.080553123716
165.1,59.2,"PIEN",2.54,0.000506707479097498,"b0134",2,"2-4 trees",1220,4.44358965052675
71.3,59.4,"PIPO",12.7,0.0126676869774374,"d0021",15,"10-15 trees",1225,58.3560588423466
125.4,59.4,"PSME",15.748,0.0194778354965078,"d0015",11,"10-15 trees",1226,82.3304804480007
163.1,59.4,"PSME",33.274,0.0869560704879216,"b0134",2,"2-4 trees",1228,272.500949358077
125.5,59.6,"PSME",22.098,0.0383526890928896,"d0015",11,"10-15 trees",1235,141.567887267438
117.9,59.7,"PIPO",30.734,0.0741870420146647,"b0132",3,"2-4 trees",1237,239.98855958573
135.7,60.4,"PIEN",17.78,0.0248286664757774,"b0085",2,"2-4 trees",1247,99.9748613751942
142.1,60.4,"PIFL2",50.292,0.198649600105383,"c0057",5,"5-9 trees",1248,527.71355655382
146.8,60.5,"PIEN",15.494,0.0188545852972179,"c0057",5,"5-9 trees",1251,80.2161257237514
70.4,60.8,"PSME",28.448,0.0635613861779901,"d0021",15,"10-15 trees",1254,212.071731787533
115.9,61.1,"PIPU",1.27,0.000126676869774374,"b0132",3,"2-4 trees",1260,1.46583792402465
133.8,61.2,"PIPO",9.398,0.00693682538884474,"b0085",2,"2-4 trees",1263,36.045969019139
56.9,61.4,"PSME",23.114,0.0419604463440638,"c0054",5,"5-9 trees",1269,152.124853956649
73,61.7,"PIEN",4.826,0.00182921399954197,"d0021",15,"10-15 trees",1273,12.4090835343443
79,61.8,"PIEN",11.176,0.00980985679532756,"a0216",1,"single",1277,47.5617941542204
127.7,62,"PIPU",25.4,0.0506707479097498,"d0015",11,"10-15 trees",1281,176.902490287201
70.3,62.2,"PIPO",23.368,0.0428877210308122,"d0021",15,"10-15 trees",1285,154.80838156037
102.8,62.2,"POTR",6.858,0.00369389752262076,"b0094",2,"2-4 trees",1286,21.7728845249142
59.2,62.3,"PSME",3.81,0.00114009182796937,"c0054",5,"5-9 trees",1289,8.50119466651352
58.7,62.6,"PIEN",9.652,0.00731685599816787,"c0054",5,"5-9 trees",1297,37.6173069764342
101.2,62.7,"PIPO",9.144,0.00656692892910357,"b0094",2,"2-4 trees",1301,34.4999088632196
72.9,63.2,"POTR",7.112,0.00397258663612438,"d0021",15,"10-15 trees",1306,23.0773956958527
68.2,63.4,"PIEN",26.67,0.0558644995704991,"d0021",15,"10-15 trees",1311,191.265581466885
69.5,63.8,"PIEN",6.35,0.00316692174435936,"d0021",15,"10-15 trees",1322,19.2503203210012
55.8,64,"POTR",14.986,0.0176384873473839,"c0054",5,"5-9 trees",1327,76.0496404670287
69.7,64.2,"POTR",24.892,0.0486641862925237,"d0021",15,"10-15 trees",1330,171.275667090396
156.4,64.2,"POTR",12.7,0.0126676869774374,"a0217",1,"single",1333,58.3560588423466
69.4,64.6,"PSME",19.558,0.0300426864356906,"d0021",15,"10-15 trees",1342,116.444533906343
190.5,64.7,"PIPU",33.782,0.0896314859775564,"a0181",1,"single",1351,279.18788720561
178,65.2,"PIFL2",4.318,0.00146438461459177,"c0037",7,"5-9 trees",1363,10.3860933282474
164.2,65.3,"PIEN",3.302,0.000856335639674771,"b0151",4,"2-4 trees",1365,6.76150401542223
165.5,65.6,"POTR",15.24,0.0182414692475099,"b0151",4,"2-4 trees",1370,78.1224666314692
176.8,65.9,"PIPO",11.684,0.0107219302577031,"c0037",7,"5-9 trees",1375,51.0677210307142
162.6,66,"POTR",14.478,0.0164629259958777,"b0151",4,"2-4 trees",1379,71.9670524479585
163.2,66,"PIEN",10.16,0.00810731966555996,"b0151",4,"2-4 trees",1380,40.8347529747354
71.2,66.3,"PIPO",33.274,0.0869560704879216,"d0021",15,"10-15 trees",1388,272.500949358077
68.1,66.4,"PIEN",21.082,0.0349070782350266,"d0021",15,"10-15 trees",1390,131.298236918595
74.4,66.4,"PIEN",2.032,0.000324292786622399,"d0021",15,"10-15 trees",1391,3.1094095334738
179.2,67,"PIFL2",24.13,0.0457303499885492,"c0037",7,"5-9 trees",1407,162.964014650622
70.6,67.3,"PSME",20.32,0.0324292786622399,"d0021",15,"10-15 trees",1412,123.787823146332
177.3,67.3,"PIPO",40.132,0.126494455081899,"c0037",7,"5-9 trees",1413,367.777609580717
178.5,68,"PIPO",26.67,0.0558644995704991,"c0037",7,"5-9 trees",1432,191.265581466885
85.3,68.8,"POTR",23.114,0.0419604463440638,"e0006",24,"16-25 trees",1454,152.124853956649
49.2,69,"PIPO",39.37,0.121736471853174,"b0141",3,"2-4 trees",1456,356.668424731358
88.5,69,"PIFL2",9.144,0.00656692892910357,"e0006",24,"16-25 trees",1460,34.4999088632196
112.3,69,"PIEN",7.62,0.00456036731187748,"b0115",3,"2-4 trees",1461,25.7708031823288
175.7,69,"PSME",33.782,0.0896314859775564,"c0037",7,"5-9 trees",1464,279.18788720561
113.3,69.1,"POTR",14.986,0.0176384873473839,"b0115",3,"2-4 trees",1467,76.0496404670287
178.9,69.2,"PIEN",1.524,0.000182414692475099,"c0037",7,"5-9 trees",1469,1.96234763927647
112.7,69.4,"POTR",20.828,0.0340710108945157,"b0115",3,"2-4 trees",1474,128.776349701634
186.6,69.4,"PIPO",32.258,0.0817268493036354,"b0173",2,"2-4 trees",1475,259.310379117382
185.3,69.9,"PIEN",25.4,0.0506707479097498,"b0173",2,"2-4 trees",1487,176.902490287201
119.6,70.2,"PIPO",9.144,0.00656692892910357,"c0074",9,"5-9 trees",1492,34.4999088632196
103.2,70.4,"PIEN",14.224,0.0158903465444975,"c0070",5,"5-9 trees",1498,69.9575819362394
89.9,70.5,"PSME",6.858,0.00369389752262076,"e0006",24,"16-25 trees",1503,21.7728845249142
99.6,70.9,"PIEN",8.89,0.00620716661894435,"c0070",5,"5-9 trees",1510,32.9794051157481
50.9,71.1,"PIPO",41.656,0.136284043578063,"b0141",3,"2-4 trees",1514,390.376893235005
123.1,71.2,"PIFL2",16.256,0.0207547383438335,"c0074",9,"5-9 trees",1516,86.6207430682866
85,71.3,"PSME",15.494,0.0188545852972179,"e0006",24,"16-25 trees",1518,80.2161257237514
100.6,71.6,"PIEN",14.224,0.0158903465444975,"c0070",5,"5-9 trees",1526,69.9575819362394
86.8,71.8,"POTR",17.526,0.0241243430798319,"e0006",24,"16-25 trees",1530,97.6995338905438
125.9,72,"PIPU",10.922,0.00936902128851274,"c0074",9,"5-9 trees",1533,45.8441025684311
52.2,72.2,"PSME",12.192,0.0116745403184063,"b0141",3,"2-4 trees",1537,54.6663309681585
102,72.2,"PSME",12.7,0.0126676869774374,"c0070",5,"5-9 trees",1538,58.3560588423466
62.1,72.3,"PIEN",26.67,0.0558644995704991,"a0197",1,"single",1540,191.265581466885
125.2,72.8,"PIEN",12.446,0.0121660465731309,"c0074",9,"5-9 trees",1550,56.4998994121704
104.6,73,"POTR",8.89,0.00620716661894435,"c0070",5,"5-9 trees",1554,32.9794051157481
84.7,73.2,"PIPU",21.59,0.0366096153647942,"e0006",24,"16-25 trees",1558,136.396814528871
125.6,73.2,"PIEN",12.192,0.0116745403184063,"c0074",9,"5-9 trees",1559,54.6663309681585
124.9,73.4,"PIPO",11.176,0.00980985679532756,"c0074",9,"5-9 trees",1563,47.5617941542204
80.9,73.5,"POTR",12.446,0.0121660465731309,"e0006",24,"16-25 trees",1564,56.4998994121704
70.3,73.6,"PIEN",1.27,0.000126676869774374,"b0143",4,"2-4 trees",1568,1.46583792402465
118.8,73.7,"PIPU",16.764,0.022072177789487,"c0074",9,"5-9 trees",1571,90.9922163370198
126.7,73.9,"PIPU",11.176,0.00980985679532756,"c0074",9,"5-9 trees",1575,47.5617941542204
170,74,"PSME",67.31,0.355835327196218,"a0195",1,"single",1580,841.254392579211
80.4,74.1,"PIPU",15.748,0.0194778354965078,"e0006",24,"16-25 trees",1581,82.3304804480007
79.6,74.6,"PIEN",10.922,0.00936902128851274,"e0006",24,"16-25 trees",1596,45.8441025684311
37.8,75.4,"PIEN",12.446,0.0121660465731309,"c0050",6,"5-9 trees",1612,56.4998994121704
81.1,75.5,"PSME",46.228,0.167841785376255,"e0006",24,"16-25 trees",1615,461.156322640134
138.8,75.5,"PSME",27.686,0.0602019155915737,"c0075",5,"5-9 trees",1616,203.056241506231
83.5,75.7,"PIPU",2.794,0.000613116049707972,"e0006",24,"16-25 trees",1622,5.17561833654136
123.3,75.7,"POTR",29.972,0.0705539493895356,"c0074",9,"5-9 trees",1624,230.53939986607
83.2,75.8,"PIEN",2.54,0.000506707479097498,"e0006",24,"16-25 trees",1625,4.44358965052675
79.8,75.9,"POTR",13.462,0.0142334130878487,"e0006",24,"16-25 trees",1629,64.0582895158179
71.7,76,"PIFL2",14.732,0.0170456395968398,"b0143",4,"2-4 trees",1632,73.9977877681652
154.7,76,"PIPO",27.432,0.0591023603619321,"a0213",1,"single",1634,200.083813098475
34.8,76.1,"POTR",11.938,0.0111931682132637,"c0050",6,"5-9 trees",1635,52.8555406234571
80.1,76.3,"PIPO",32.258,0.0817268493036354,"e0006",24,"16-25 trees",1644,259.310379117382
82,76.3,"PIPO",28.194,0.0624314284996027,"e0006",24,"16-25 trees",1645,209.050260299898
193.1,76.5,"POTR",10.922,0.00936902128851274,"c0025",8,"5-9 trees",1650,45.8441025684311
135.8,76.6,"PIEN",18.288,0.0262677157164143,"c0075",5,"5-9 trees",1653,104.584166814162
87.8,76.7,"PIEN",45.212,0.160545197677251,"e0006",24,"16-25 trees",1656,445.047074215596
137.2,77,"PIEN",19.558,0.0300426864356906,"c0075",5,"5-9 trees",1663,116.444533906343
188.1,77,"PIPU",37.084,0.108009766244423,"c0025",8,"5-9 trees",1664,324.114541216622
94,77.2,"PSME",34.798,0.0951039267518094,"e0006",24,"16-25 trees",1665,292.743225757139
192.3,77.2,"POTR",14.224,0.0158903465444975,"c0025",8,"5-9 trees",1668,69.9575819362394
193,77.2,"PIEN",2.794,0.000613116049707972,"c0025",8,"5-9 trees",1669,5.17561833654136
71.4,77.3,"PIEN",21.59,0.0366096153647942,"b0143",4,"2-4 trees",1670,136.396814528871
47.4,77.6,"PIPO",19.304,0.0292674239926715,"b0164",3,"2-4 trees",1675,114.034350743377
188.6,77.6,"PSME",24.892,0.0486641862925237,"c0025",8,"5-9 trees",1678,171.275667090396
137.5,78,"PIEN",7.366,0.00426140989920996,"c0075",5,"5-9 trees",1684,24.4101665849469
87.8,78.1,"PIEN",38.354,0.11553437230902,"e0006",24,"16-25 trees",1688,342.05588144814
137.1,78.1,"PIPO",9.652,0.00731685599816787,"c0075",5,"5-9 trees",1691,37.6173069764342
73.3,78.2,"PIEN",4.064,0.00129717114648959,"b0143",4,"2-4 trees",1692,9.42596708390322
92.5,78.3,"PSME",22.352,0.0392394271813102,"e0006",24,"16-25 trees",1695,144.180398665019
37,78.5,"PIPO",39.37,0.121736471853174,"c0050",6,"5-9 trees",1699,356.668424731358
90,78.5,"PSME",20.574,0.0332450777035868,"e0006",24,"16-25 trees",1700,126.27284828981
185.8,78.8,"PSME",26.67,0.0558644995704991,"c0025",8,"5-9 trees",1712,191.265581466885
47.7,79.1,"PIEN",14.732,0.0170456395968398,"b0164",3,"2-4 trees",1717,73.9977877681652
53.1,79.2,"PIEN",8.636,0.00585753845836707,"b0164",3,"2-4 trees",1718,31.4847474378953
189.8,79.3,"PSME",51.562,0.208809085061288,"c0025",8,"5-9 trees",1722,549.196305780885
8.4,79.4,"PSME",23.114,0.0419604463440638,"b0103",2,"2-4 trees",1723,152.124853956649
33.2,80.2,"PIPO",27.178,0.0580129392818725,"c0050",6,"5-9 trees",1747,197.127852560154
35.3,80.3,"POTR",7.62,0.00456036731187748,"c0050",6,"5-9 trees",1753,25.7708031823288
94.5,80.3,"POTR",11.684,0.0107219302577031,"e0006",24,"16-25 trees",1755,51.0677210307142
6,80.7,"PIEN",20.828,0.0340710108945157,"b0103",2,"2-4 trees",1765,128.776349701634
81.8,81.3,"PIEN",20.32,0.0324292786622399,"e0006",24,"16-25 trees",1779,123.787823146332
163.6,81.5,"PIPO",41.656,0.136284043578063,"c0060",8,"5-9 trees",1786,390.376893235005
34.4,81.7,"PIEN",4.572,0.00164173223227589,"c0050",6,"5-9 trees",1788,11.3807256664905
60.7,81.7,"POTR",13.97,0.0153279012426993,"c0073",6,"5-9 trees",1789,67.9695273295393
169.7,81.8,"PIPO",39.116,0.120170745742763,"c0060",8,"5-9 trees",1791,352.993818242851
66.9,82.5,"PIEN",2.54,0.000506707479097498,"c0073",6,"5-9 trees",1806,4.44358965052675
63.9,82.8,"POTR",14.224,0.0158903465444975,"c0073",6,"5-9 trees",1814,69.9575819362394
93.2,82.9,"PSME",6.35,0.00316692174435936,"e0006",24,"16-25 trees",1817,19.2503203210012
63.5,83,"POTR",10.668,0.00893831993127986,"c0073",6,"5-9 trees",1819,44.15021382169
92.2,83,"PSME",26.162,0.0537565964574535,"e0006",24,"16-25 trees",1820,185.469929173557
172.1,83,"POTR",13.716,0.014775590090483,"c0060",8,"5-9 trees",1822,66.0030435502607
63.9,83.6,"PSME",24.384,0.0466981612736254,"c0073",6,"5-9 trees",1832,165.717326957557
168.3,83.6,"PIEN",10.16,0.00810731966555996,"c0060",8,"5-9 trees",1835,40.8347529747354
169.8,83.6,"PIEN",8.89,0.00620716661894435,"c0060",8,"5-9 trees",1836,32.9794051157481
189.1,83.6,"PSME",28.956,0.0658517039835108,"c0025",8,"5-9 trees",1837,218.163307276587
165.2,84.2,"POTR",9.398,0.00693682538884474,"c0060",8,"5-9 trees",1849,36.045969019139
169.6,84.2,"PIPO",1.778,0.000248286664757774,"c0060",8,"5-9 trees",1850,2.51125497780401
40.2,84.5,"PSME",14.986,0.0176384873473839,"c0079",8,"5-9 trees",1857,76.0496404670287
62.7,84.5,"PIEN",5.588,0.00245246419883189,"c0073",6,"5-9 trees",1858,15.6895409092615
129.2,84.5,"PIEN",29.972,0.0705539493895356,"a0210",1,"single",1860,230.53939986607
165.6,84.6,"PIPU",3.81,0.00114009182796937,"c0060",8,"5-9 trees",1865,8.50119466651352
46.6,85.3,"PIEN",4.318,0.00146438461459177,"c0079",8,"5-9 trees",1877,10.3860933282474
142,85.6,"PIEN",8.636,0.00585753845836707,"b0080",3,"2-4 trees",1883,31.4847474378953
178.9,85.6,"PIPO",38.608,0.117069695970686,"b0139",2,"2-4 trees",1885,345.687509145987
143.9,86.1,"PSME",40.64,0.129717114648959,"b0080",3,"2-4 trees",1892,375.254508550311
39.5,86.4,"PIPO",23.114,0.0419604463440638,"c0079",8,"5-9 trees",1896,152.124853956649
146.5,86.8,"PIEN",24.892,0.0486641862925237,"b0080",3,"2-4 trees",1900,171.275667090396
179,87.2,"PIEN",6.604,0.00342534255869908,"b0139",2,"2-4 trees",1912,20.4970473014041
78.2,87.3,"PSME",1.524,0.000182414692475099,"b0107",3,"2-4 trees",1914,1.96234763927647
47.9,87.8,"PIEN",32.004,0.0804448793815187,"c0079",8,"5-9 trees",1923,256.051201919968
81.5,88,"PIPO",42.418,0.141315648845501,"b0107",3,"2-4 trees",1926,401.865108263255
134.9,88.1,"POTR",12.954,0.0131794615313259,"b0096",2,"2-4 trees",1928,60.2346274174601
136.4,88.9,"PIPU",22.86,0.0410433058068973,"b0096",2,"2-4 trees",1947,149.458961986645
156.8,89,"PIEN",11.43,0.0102608264517243,"e0003",24,"16-25 trees",1951,49.3030706693208
43,89.3,"PSME",29.718,0.0693631868136565,"c0079",8,"5-9 trees",1954,227.421398259343
92.7,89.7,"PIPU",34.036,0.0909843949467467,"c0039",7,"5-9 trees",1961,282.554106810417
94.6,89.7,"PSME",14.224,0.0158903465444975,"c0039",7,"5-9 trees",1962,69.9575819362394
89.5,89.9,"PSME",19.812,0.0308280830282918,"c0039",7,"5-9 trees",1968,118.873571451574
44.8,90.3,"PIFL2",19.05,0.0285022956992343,"c0079",8,"5-9 trees",1975,111.643120811234
90,90.3,"PIPO",35.306,0.0979009520364275,"c0039",7,"5-9 trees",1976,299.610912297119
77.4,91.1,"PIEN",3.302,0.000856335639674771,"b0107",3,"2-4 trees",2000,6.76150401542223
89.7,91.4,"PIPO",33.782,0.0896314859775564,"c0039",7,"5-9 trees",2010,279.18788720561
158.6,91.7,"PIEN",7.366,0.00426140989920996,"e0003",24,"16-25 trees",2021,24.4101665849469
90.3,91.8,"PIEN",2.286,0.000410433058068973,"c0039",7,"5-9 trees",2024,3.75423938681759
195.6,91.8,"POTR",13.462,0.0142334130878487,"a0214",1,"single",2026,64.0582895158179
8.1,92.2,"PIPO",56.134,0.247480999866009,"a0202",1,"single",2033,629.160696426525
92.2,92.4,"PIEN",5.588,0.00245246419883189,"c0039",7,"5-9 trees",2038,15.6895409092615
45.1,92.6,"PIPO",26.67,0.0558644995704991,"c0079",8,"5-9 trees",2040,191.265581466885
53.4,93,"PIPO",9.652,0.00731685599816787,"c0031",9,"5-9 trees",2048,37.6173069764342
107,93.1,"POTR",12.7,0.0126676869774374,"a0186",1,"single",2052,58.3560588423466
42.8,93.3,"PIEN",6.35,0.00316692174435936,"c0079",8,"5-9 trees",2054,19.2503203210012
152.3,93.4,"PIEN",16.256,0.0207547383438335,"e0003",24,"16-25 trees",2058,86.6207430682866
167,93.4,"PIPU",3.302,0.000856335639674771,"e0003",24,"16-25 trees",2059,6.76150401542223
159.5,93.6,"PIPU",14.224,0.0158903465444975,"e0003",24,"16-25 trees",2066,69.9575819362394
154.8,93.7,"POTR",9.398,0.00693682538884474,"e0003",24,"16-25 trees",2068,36.045969019139
160.5,93.9,"POTR",18.288,0.0262677157164143,"e0003",24,"16-25 trees",2074,104.584166814162
156.7,94.1,"PIPU",17.78,0.0248286664757774,"e0003",24,"16-25 trees",2078,99.9748613751942
161.1,94.2,"POTR",5.588,0.00245246419883189,"e0003",24,"16-25 trees",2080,15.6895409092615
166.3,94.6,"POTR",12.446,0.0121660465731309,"e0003",24,"16-25 trees",2085,56.4998994121704
67.7,94.7,"POTR",17.272,0.0234301538334683,"b0149",4,"2-4 trees",2086,95.4439065680274
160.4,94.8,"PIEN",7.112,0.00397258663612438,"e0003",24,"16-25 trees",2090,23.0773956958527
56.9,95.1,"POTR",15.748,0.0194778354965078,"c0031",9,"5-9 trees",2093,82.3304804480007
55.7,95.5,"POTR",13.716,0.014775590090483,"c0031",9,"5-9 trees",2103,66.0030435502607
153.4,95.8,"PIEN",11.684,0.0107219302577031,"e0003",24,"16-25 trees",2110,51.0677210307142
161.7,96.5,"PIPO",3.048,0.000729658769900397,"e0003",24,"16-25 trees",2123,5.94872565220784
68.7,96.9,"POTR",11.176,0.00980985679532756,"b0149",4,"2-4 trees",2128,47.5617941542204
161.5,96.9,"POTR",12.954,0.0131794615313259,"e0003",24,"16-25 trees",2129,60.2346274174601
84.9,97,"PIFL2",13.462,0.0142334130878487,"d0016",12,"10-15 trees",2131,64.0582895158179
164.3,97.2,"PIEN",1.016,8.10731966555997e-05,"e0003",24,"16-25 trees",2138,1.02572261931283
158,97.3,"POTR",24.384,0.0466981612736254,"e0003",24,"16-25 trees",2143,165.717326957557
56.2,97.5,"PSME",34.036,0.0909843949467467,"c0031",9,"5-9 trees",2145,282.554106810417
56.7,97.6,"POTR",11.938,0.0111931682132637,"c0031",9,"5-9 trees",2147,52.8555406234571
68.8,97.6,"PIEN",14.224,0.0158903465444975,"b0149",4,"2-4 trees",2148,69.9575819362394
127.3,97.8,"PSME",6.096,0.00291863507960159,"b0157",4,"2-4 trees",2150,18.0331640413536
161.4,97.8,"POTR",8.128,0.00518868458595838,"e0003",24,"16-25 trees",2151,28.5741889289076
68.6,97.9,"POTR",5.842,0.00268048256442576,"b0149",4,"2-4 trees",2154,16.8460654712927
164.5,97.9,"PIEN",5.08,0.00202682991638999,"e0003",24,"16-25 trees",2157,13.4704448961551
100.5,98.1,"PIEN",21.844,0.0374760851540509,"b0102",4,"2-4 trees",2161,138.973331479546
129.6,98.1,"POTR",12.7,0.0126676869774374,"b0157",4,"2-4 trees",2162,58.3560588423466
34.2,98.2,"POTR",10.922,0.00936902128851274,"b0121",4,"2-4 trees",2164,45.8441025684311
53.3,98.3,"PIEN",12.7,0.0126676869774374,"c0031",9,"5-9 trees",2165,58.3560588423466
83.1,98.4,"PSME",30.226,0.0717548461149966,"d0016",12,"10-15 trees",2168,233.673296227583
33.9,98.6,"PSME",16.51,0.0214083909918693,"b0121",4,"2-4 trees",2172,88.7963914804711
61.3,99,"PIPO",43.18,0.146438461459177,"c0031",9,"5-9 trees",2177,413.477822801311
94.3,99.1,"PIEN",4.572,0.00164173223227589,"b0102",4,"2-4 trees",2179,11.3807256664905
157.1,99.1,"POTR",19.05,0.0285022956992343,"e0003",24,"16-25 trees",2181,111.643120811234
26.5,99.2,"PSME",39.37,0.121736471853174,"d0011",14,"10-15 trees",2182,356.668424731358
127.7,99.2,"PIPO",48.006,0.181000978608417,"b0157",4,"2-4 trees",2184,489.860964515113
160.6,99.2,"PIPO",52.578,0.217119087718487,"e0003",24,"16-25 trees",2185,566.612954146205
162.2,99.3,"PIPO",3.81,0.00114009182796937,"e0003",24,"16-25 trees",2188,8.50119466651352
87.2,99.5,"PIEN",13.208,0.0137013702347963,"d0016",12,"10-15 trees",2190,62.1354283185709
81,99.6,"PIEN",2.032,0.000324292786622399,"d0016",12,"10-15 trees",2192,3.1094095334738
158.7,99.7,"PIEN",2.54,0.000506707479097498,"e0003",24,"16-25 trees",2195,4.44358965052675
95.7,99.9,"PIEN",29.972,0.0705539493895356,"b0102",4,"2-4 trees",2201,230.53939986607
77.8,100.2,"PIEN",5.842,0.00268048256442576,"d0016",12,"10-15 trees",2208,16.8460654712927
127.7,100.3,"PIEN",10.16,0.00810731966555996,"b0157",4,"2-4 trees",2212,40.8347529747354
60,100.6,"PIPO",10.414,0.00851775272362894,"c0031",9,"5-9 trees",2217,42.4803530379405
99.8,100.6,"PSME",10.16,0.00810731966555996,"b0102",4,"2-4 trees",2218,40.8347529747354
115,100.6,"PIPO",31.242,0.0766597745126604,"b0158",2,"2-4 trees",2219,246.366767265927
160.9,100.6,"POTR",11.938,0.0111931682132637,"e0003",24,"16-25 trees",2220,52.8555406234571
80.2,100.7,"POTR",6.604,0.00342534255869908,"d0016",12,"10-15 trees",2222,20.4970473014041
85.3,100.8,"PIEN",9.652,0.00731685599816787,"d0016",12,"10-15 trees",2226,37.6173069764342
38.8,100.9,"PIEN",28.702,0.0647014780059595,"b0121",4,"2-4 trees",2229,215.109433315022
160.8,101,"POTR",10.16,0.00810731966555996,"e0003",24,"16-25 trees",2233,40.8347529747354
56.1,101.2,"PIPO",22.606,0.0401362994193128,"c0031",9,"5-9 trees",2239,146.810783773453
179.1,101.4,"PIPU",10.16,0.00810731966555996,"c0065",5,"5-9 trees",2249,40.8347529747354
26.2,101.7,"PSME",17.272,0.0234301538334683,"d0011",14,"10-15 trees",2255,95.4439065680274
80,101.7,"PIPU",5.588,0.00245246419883189,"d0016",12,"10-15 trees",2257,15.6895409092615
28.2,101.9,"PIEN",19.812,0.0308280830282918,"d0011",14,"10-15 trees",2263,118.873571451574
199.7,101.9,"PIEN",21.844,0.0374760851540509,"b0172",2,"2-4 trees",2264,138.973331479546
27.1,102,"PIEN",1.27,0.000126676869774374,"d0011",14,"10-15 trees",2265,1.46583792402465
36.2,102,"PIEN",15.24,0.0182414692475099,"b0121",4,"2-4 trees",2266,78.1224666314692
149.3,102,"PIEN",1.524,0.000182414692475099,"b0138",3,"2-4 trees",2268,1.96234763927647
174.6,102.1,"PSME",4.318,0.00146438461459177,"c0065",5,"5-9 trees",2271,10.3860933282474
21.6,102.2,"POTR",18.796,0.027747301555379,"d0011",14,"10-15 trees",2275,109.270944796459
87.4,102.2,"PIEN",14.986,0.0176384873473839,"d0016",12,"10-15 trees",2277,76.0496404670287
151.1,102.3,"PIPO",30.226,0.0717548461149966,"b0138",3,"2-4 trees",2280,233.673296227583
26.2,102.4,"POTR",14.732,0.0170456395968398,"d0011",14,"10-15 trees",2282,73.9977877681652
114.2,102.4,"PIEN",3.048,0.000729658769900397,"b0158",2,"2-4 trees",2283,5.94872565220784
23.1,102.5,"PIEN",21.59,0.0366096153647942,"d0011",14,"10-15 trees",2284,136.396814528871
85.8,102.5,"PIEN",17.526,0.0241243430798319,"d0016",12,"10-15 trees",2285,97.6995338905438
81.1,102.7,"PIEN",39.37,0.121736471853174,"d0016",12,"10-15 trees",2288,356.668424731358
29.5,102.8,"PSME",20.32,0.0324292786622399,"d0011",14,"10-15 trees",2289,123.787823146332
148.5,102.8,"PIPU",22.352,0.0392394271813102,"b0138",3,"2-4 trees",2291,144.180398665019
179.8,102.8,"PSME",38.354,0.11553437230902,"c0065",5,"5-9 trees",2292,342.05588144814
25.9,102.9,"PIEN",33.02,0.0856335639674771,"d0011",14,"10-15 trees",2293,269.180323226586
83,103.1,"PIEN",14.224,0.0158903465444975,"d0016",12,"10-15 trees",2297,69.9575819362394
22.4,103.5,"PIEN",23.876,0.0447726728530549,"d0011",14,"10-15 trees",2303,160.228037109675
199.6,104.4,"POTR",14.478,0.0164629259958777,"b0172",2,"2-4 trees",2327,71.9670524479585
27.1,104.5,"PIEN",10.922,0.00936902128851274,"d0011",14,"10-15 trees",2328,45.8441025684311
71.6,104.7,"PIEN",16.764,0.022072177789487,"c0044",9,"5-9 trees",2334,90.9922163370198
177.8,104.7,"PSME",37.338,0.109494419158178,"c0065",5,"5-9 trees",2335,327.673773252175
24,104.8,"POTR",12.192,0.0116745403184063,"d0011",14,"10-15 trees",2336,54.6663309681585
105.2,104.9,"PIPO",41.148,0.132980310814347,"a0190",1,"single",2340,382.787696106639
139.7,104.9,"POTR",14.224,0.0158903465444975,"a0208",1,"single",2343,69.9575819362394
179.6,105.1,"PIFL2",26.162,0.0537565964574535,"c0065",5,"5-9 trees",2349,185.469929173557
45.7,105.3,"POTR",16.256,0.0207547383438335,"b0101",4,"2-4 trees",2354,86.6207430682866
71.7,105.5,"PIEN",2.54,0.000506707479097498,"c0044",9,"5-9 trees",2360,4.44358965052675
74,105.5,"PIPU",4.064,0.00129717114648959,"c0044",9,"5-9 trees",2361,9.42596708390322
46.4,105.7,"PIEN",22.098,0.0383526890928896,"b0101",4,"2-4 trees",2368,141.567887267438
75,105.7,"PSME",15.748,0.0194778354965078,"c0044",9,"5-9 trees",2369,82.3304804480007
46.6,105.9,"POTR",14.732,0.0170456395968398,"b0101",4,"2-4 trees",2373,73.9977877681652
74.2,106,"PIEN",39.878,0.124898326522742,"c0044",9,"5-9 trees",2377,364.060356850979
27.6,106.1,"POTR",22.352,0.0392394271813102,"d0011",14,"10-15 trees",2378,144.180398665019
45.3,106.3,"PIEN",16.002,0.0201112198453797,"b0101",4,"2-4 trees",2384,84.4653966240764
121.2,106.9,"PIEN",15.494,0.0188545852972179,"e0004",24,"16-25 trees",2394,80.2161257237514
26,107,"PIEN",4.064,0.00129717114648959,"d0011",14,"10-15 trees",2395,9.42596708390322
