"X","Y","Species","DBH_cm","ba_m2","grp_id","grp_size","grp_nm","tree_id","weight"
62.2,0.3,"PSME",12.7,0.0126676869774374,"a0182",1,"single",1,58.3560588423466
79.8,3.5,"PSME",38.608,0.117069695970686,"a0145",1,"single",7,345.687509145987
58.5,5.2,"PSME",20.828,0.0340710108945157,"a0169",1,"single",14,128.776349701634
184.8,8,"PIEN",40.894,0.131343645656862,"a0193",1,"single",32,379.014083807285
67.4,10.3,"PIEN",11.684,0.0107219302577031,"b0132",3,"2-4 trees",41,51.0677210307142
70.4,10.5,"PIEN",47.244,0.17530051946857,"b0132",3,"2-4 trees",42,477.479419658041
109,10.7,"PSME",11.684,0.0107219302577031,"c0039",8,"5-9 trees",45,51.0677210307142
120.3,11.2,"POTR",8.89,0.00620716661894435,"a0171",1,"single",47,32.9794051157481
111.7,11.3,"POTR",11.684,0.0107219302577031,"c0039",8,"5-9 trees",51,51.0677210307142
50.6,11.5,"PSME",11.176,0.00980985679532756,"d0020",11,"10-15 trees",54,47.5617941542204
105.8,12.4,"PIEN",13.462,0.0142334130878487,"c0039",8,"5-9 trees",70,64.0582895158179
69.2,12.8,"POTR",21.082,0.0349070782350266,"b0132",3,"2-4 trees",75,131.298236918595
7.5,13.1,"PSME",30.48,0.0729658769900397,"a0186",1,"single",78,236.823033779947
30.2,13.1,"PIEN",20.828,0.0340710108945157,"b0118",3,"2-4 trees",79,128.776349701634
108.1,13.5,"PIPO",24.384,0.0466981612736254,"c0039",8,"5-9 trees",81,165.717326957557
30.2,13.8,"POTR",24.892,0.0486641862925237,"b0118",3,"2-4 trees",85,171.275667090396
52.4,13.9,"POTR",15.494,0.0188545852972179,"d0020",11,"10-15 trees",88,80.2161257237514
51.2,14,"PIPO",40.386,0.128100717790638,"d0020",11,"10-15 trees",91,371.509005363059
57.2,14,"PIEN",10.16,0.00810731966555996,"d0020",11,"10-15 trees",92,40.8347529747354
76.2,14.4,"PIEN",3.302,0.000856335639674771,"c0027",7,"5-9 trees",100,6.76150401542223
175.7,14.6,"PIEN",16.002,0.0201112198453797,"b0094",2,"2-4 trees",106,84.4653966240764
56.3,14.8,"PIPU",6.858,0.00369389752262076,"d0020",11,"10-15 trees",108,21.7728845249142
56.3,15,"PIPO",14.986,0.0176384873473839,"d0020",11,"10-15 trees",112,76.0496404670287
109.7,15.1,"POTR",16.51,0.0214083909918693,"c0039",8,"5-9 trees",116,88.7963914804711
53,15.2,"PIEN",20.574,0.0332450777035868,"d0020",11,"10-15 trees",117,126.27284828981
138.8,15.2,"PIEN",8.382,0.00551804444737175,"b0129",4,"2-4 trees",119,30.0162373188641
125.8,15.6,"PIPU",12.954,0.0131794615313259,"c0071",7,"5-9 trees",126,60.2346274174601
136.7,15.9,"POTR",26.67,0.0558644995704991,"b0129",4,"2-4 trees",130,191.265581466885
108.6,16,"PIEN",16.256,0.0207547383438335,"c0039",8,"5-9 trees",132,86.6207430682866
27.2,16.1,"POTR",7.366,0.00426140989920996,"b0118",3,"2-4 trees",133,24.4101665849469
175.4,16.6,"POTR",18.796,0.027747301555379,"b0094",2,"2-4 trees",144,109.270944796459
137.8,16.7,"PIEN",9.144,0.00656692892910357,"b0129",4,"2-4 trees",145,34.4999088632196
114,17.3,"PIEN",5.08,0.00202682991638999,"c0039",8,"5-9 trees",155,13.4704448961551
198,17.3,"PIPO",30.226,0.0717548461149966,"e0005",21,"16-25 trees",156,233.673296227583
54,17.4,"PIEN",2.54,0.000506707479097498,"d0020",11,"10-15 trees",157,4.44358965052675
43.5,17.5,"PIEN",40.894,0.131343645656862,"b0108",2,"2-4 trees",161,379.014083807285
36.8,17.6,"PIPO",19.558,0.0300426864356906,"b0127",3,"2-4 trees",162,116.444533906343
124.7,17.8,"PSME",20.828,0.0340710108945157,"c0071",7,"5-9 trees",168,128.776349701634
122.1,17.9,"POTR",26.924,0.0569336523513948,"c0071",7,"5-9 trees",170,194.188421282889
195.2,18.1,"PIEN",4.064,0.00129717114648959,"e0005",21,"16-25 trees",178,9.42596708390322
35,18.2,"PIPU",22.098,0.0383526890928896,"b0127",3,"2-4 trees",180,141.567887267438
43.7,18.3,"PSME",33.528,0.088288711157948,"b0108",2,"2-4 trees",183,275.836819451038
52.6,18.4,"PIPO",43.688,0.149904340616204,"d0020",11,"10-15 trees",185,421.288361653377
123.2,18.6,"PSME",30.988,0.0754183411888716,"c0071",7,"5-9 trees",191,243.169821321542
137.5,18.7,"PIPU",3.556,0.000993146659031096,"b0129",4,"2-4 trees",192,7.61270154517849
9.7,18.8,"PIEN",12.954,0.0131794615313259,"a0179",1,"single",194,60.2346274174601
52,18.8,"PIEN",11.176,0.00980985679532756,"d0020",11,"10-15 trees",195,47.5617941542204
107.1,18.8,"PSME",27.686,0.0602019155915737,"c0039",8,"5-9 trees",196,203.056241506231
198.3,18.8,"POTR",14.732,0.0170456395968398,"e0005",21,"16-25 trees",197,73.9977877681652
35.7,18.9,"PIEN",11.176,0.00980985679532756,"b0127",3,"2-4 trees",198,47.5617941542204
50.3,19,"PIPO",21.844,0.0374760851540509,"d0020",11,"10-15 trees",200,138.973331479546
194.5,19.1,"PIEN",1.27,0.000126676869774374,"e0005",21,"16-25 trees",208,1.46583792402465
146.2,19.3,"PIFL2",11.176,0.00980985679532756,"c0036",8,"5-9 trees",212,47.5617941542204
123,19.5,"PIEN",17.78,0.0248286664757774,"c0071",7,"5-9 trees",214,99.9748613751942
71.8,19.6,"PIEN",17.018,0.0227460987366867,"c0027",7,"5-9 trees",217,93.2080947894287
75.5,20.1,"PIPU",23.114,0.0419604463440638,"c0027",7,"5-9 trees",223,152.124853956649
76.5,20.1,"PIPU",49.53,0.192675518926824,"c0027",7,"5-9 trees",224,514.978768994335
122.9,20.1,"PIPU",15.494,0.0188545852972179,"c0071",7,"5-9 trees",228,80.2161257237514
196.5,20.3,"PIEN",6.35,0.00316692174435936,"e0005",21,"16-25 trees",233,19.2503203210012
149.3,20.6,"PIPU",2.794,0.000613116049707972,"c0036",8,"5-9 trees",238,5.17561833654136
180.8,20.8,"PIPO",3.048,0.000729658769900397,"c0059",6,"5-9 trees",244,5.94872565220784
165,21,"PIEN",3.302,0.000856335639674771,"b0147",2,"2-4 trees",248,6.76150401542223
198.3,21,"POTR",19.304,0.0292674239926715,"e0005",21,"16-25 trees",249,114.034350743377
148,21.2,"POTR",30.48,0.0729658769900397,"c0036",8,"5-9 trees",256,236.823033779947
197.8,21.2,"PSME",11.684,0.0107219302577031,"e0005",21,"16-25 trees",257,51.0677210307142
16.1,21.3,"PIEN",21.844,0.0374760851540509,"b0163",3,"2-4 trees",258,138.973331479546
179.2,21.3,"PIEN",9.144,0.00656692892910357,"c0059",6,"5-9 trees",261,34.4999088632196
125.2,21.4,"PIEN",4.572,0.00164173223227589,"c0071",7,"5-9 trees",264,11.3807256664905
171.6,21.4,"PIEN",5.842,0.00268048256442576,"b0116",3,"2-4 trees",266,16.8460654712927
146.7,21.5,"PSME",34.544,0.0937206153338732,"c0036",8,"5-9 trees",269,289.331820715259
146.6,21.6,"PIEN",29.21,0.0670120641106441,"c0036",8,"5-9 trees",271,221.233296775782
194.3,21.6,"PIEN",4.064,0.00129717114648959,"e0005",21,"16-25 trees",272,9.42596708390322
83.7,21.8,"POTR",11.176,0.00980985679532756,"c0021",7,"5-9 trees",276,47.5617941542204
83.7,21.8,"PIEN",24.13,0.0457303499885492,"c0021",7,"5-9 trees",277,162.964014650622
15.8,21.9,"PIEN",2.032,0.000324292786622399,"b0163",3,"2-4 trees",280,3.1094095334738
144.7,21.9,"POTR",17.018,0.0227460987366867,"c0036",8,"5-9 trees",283,93.2080947894287
182.2,21.9,"PIFL2",3.302,0.000856335639674771,"c0059",6,"5-9 trees",284,6.76150401542223
73.3,22,"PIEN",10.922,0.00936902128851274,"c0027",7,"5-9 trees",286,45.8441025684311
196.7,22,"PIPO",2.286,0.000410433058068973,"e0005",21,"16-25 trees",287,3.75423938681759
196.7,22.1,"PSME",33.782,0.0896314859775564,"e0005",21,"16-25 trees",288,279.18788720561
143.8,22.2,"PSME",24.892,0.0486641862925237,"c0036",8,"5-9 trees",289,171.275667090396
191.2,22.4,"PIEN",9.652,0.00731685599816787,"e0005",21,"16-25 trees",292,37.6173069764342
171.8,22.6,"PSME",16.764,0.022072177789487,"b0116",3,"2-4 trees",297,90.9922163370198
164.1,22.8,"PSME",25.654,0.0516892299427357,"b0147",2,"2-4 trees",300,179.741410169007
82.3,23,"PIEN",1.016,8.10731966555997e-05,"c0021",7,"5-9 trees",307,1.02572261931283
144,23.1,"POTR",14.478,0.0164629259958777,"c0036",8,"5-9 trees",309,71.9670524479585
173.1,23.1,"PSME",25.654,0.0516892299427357,"b0116",3,"2-4 trees",311,179.741410169007
15.9,23.3,"PIEN",11.176,0.00980985679532756,"b0163",3,"2-4 trees",313,47.5617941542204
195.2,23.3,"PIEN",4.064,0.00129717114648959,"e0005",21,"16-25 trees",315,9.42596708390322
196.8,23.4,"PIPO",30.48,0.0729658769900397,"e0005",21,"16-25 trees",317,236.823033779947
198.1,23.5,"PSME",13.208,0.0137013702347963,"e0005",21,"16-25 trees",318,62.1354283185709
88.7,23.6,"PSME",19.558,0.0300426864356906,"c0021",7,"5-9 trees",319,116.444533906343
195.6,23.6,"POTR",14.986,0.0176384873473839,"e0005",21,"16-25 trees",320,76.0496404670287
101.1,23.8,"POTR",15.494,0.0188545852972179,"b0081",4,"2-4 trees",325,80.2161257237514
112.1,24,"PIPU",15.748,0.0194778354965078,"b0136",2,"2-4 trees",327,82.3304804480007
84.6,24.1,"PIPU",9.652,0.00731685599816787,"c0021",7,"5-9 trees",330,37.6173069764342
75.8,24.2,"PSME",12.446,0.0121660465731309,"c0027",7,"5-9 trees",333,56.4998994121704
61.4,24.3,"POTR",24.384,0.0466981612736254,"c0037",9,"5-9 trees",334,165.717326957557
132.1,24.3,"PSME",35.814,0.100738513919374,"b0107",2,"2-4 trees",335,306.538146325286
71.4,24.4,"POTR",19.812,0.0308280830282918,"c0027",7,"5-9 trees",336,118.873571451574
195.1,24.4,"PIEN",4.318,0.00146438461459177,"e0005",21,"16-25 trees",338,10.3860933282474
197.3,24.8,"PIEN",20.828,0.0340710108945157,"e0005",21,"16-25 trees",348,128.776349701634
111.8,24.9,"POTR",19.812,0.0308280830282918,"b0136",2,"2-4 trees",349,118.873571451574
180.5,24.9,"PSME",36.576,0.105070862865657,"c0059",6,"5-9 trees",350,317.039908469824
133.6,25.1,"POTR",11.938,0.0111931682132637,"b0107",2,"2-4 trees",353,52.8555406234571
194.5,25.3,"POTR",9.652,0.00731685599816787,"e0005",21,"16-25 trees",360,37.6173069764342
82.3,25.4,"PIEN",1.016,8.10731966555997e-05,"c0021",7,"5-9 trees",362,1.02572261931283
194.1,25.4,"PIEN",1.27,0.000126676869774374,"e0005",21,"16-25 trees",363,1.46583792402465
101.8,25.5,"PIEN",23.368,0.0428877210308122,"b0081",4,"2-4 trees",364,154.80838156037
65.1,25.6,"PIEN",6.604,0.00342534255869908,"c0037",9,"5-9 trees",365,20.4970473014041
60.4,25.7,"PIEN",8.128,0.00518868458595838,"c0037",9,"5-9 trees",367,28.5741889289076
199.7,25.9,"PIEN",9.398,0.00693682538884474,"e0005",21,"16-25 trees",372,36.045969019139
51.9,26,"PIEN",26.924,0.0569336523513948,"a0176",1,"single",374,194.188421282889
102.2,26.5,"PIEN",2.286,0.000410433058068973,"b0081",4,"2-4 trees",386,3.75423938681759
178.2,27,"PIEN",4.826,0.00182921399954197,"c0059",6,"5-9 trees",399,12.4090835343443
65.7,27.5,"PIPO",44.958,0.158746386126455,"c0037",9,"5-9 trees",410,441.053398423128
83,27.7,"PIPU",20.828,0.0340710108945157,"c0021",7,"5-9 trees",413,128.776349701634
197.2,27.7,"PIPO",30.48,0.0729658769900397,"e0005",21,"16-25 trees",415,236.823033779947
179.8,28,"PIFL2",6.35,0.00316692174435936,"c0059",6,"5-9 trees",421,19.2503203210012
64.7,28.1,"PIEN",12.954,0.0131794615313259,"c0037",9,"5-9 trees",423,60.2346274174601
101.1,28.2,"POTR",16.51,0.0214083909918693,"b0081",4,"2-4 trees",428,88.7963914804711
187.8,28.5,"POTR",10.16,0.00810731966555996,"b0135",3,"2-4 trees",440,40.8347529747354
66,29,"POTR",13.716,0.014775590090483,"c0037",9,"5-9 trees",453,66.0030435502607
10.3,29.2,"PIPO",29.464,0.0681825583873593,"c0024",9,"5-9 trees",461,224.319345610657
158.4,29.2,"POTR",24.892,0.0486641862925237,"d0019",10,"10-15 trees",464,171.275667090396
185.9,29.4,"PSME",22.606,0.0401362994193128,"b0135",3,"2-4 trees",468,146.810783773453
26.3,29.6,"PIPO",26.924,0.0569336523513948,"a0183",1,"single",474,194.188421282889
186.2,29.8,"PIEN",7.366,0.00426140989920996,"b0135",3,"2-4 trees",483,24.4101665849469
64.7,30.5,"POTR",16.51,0.0214083909918693,"c0037",9,"5-9 trees",502,88.7963914804711
7.9,30.8,"PSME",28.956,0.0658517039835108,"c0024",9,"5-9 trees",509,218.163307276587
163.1,31.4,"PSME",21.336,0.0357532797251194,"d0019",10,"10-15 trees",520,133.838421009024
160.2,31.8,"PIEN",5.588,0.00245246419883189,"d0019",10,"10-15 trees",528,15.6895409092615
161.4,31.8,"PIEN",19.304,0.0292674239926715,"d0019",10,"10-15 trees",529,114.034350743377
67.6,31.9,"PSME",33.528,0.088288711157948,"c0037",9,"5-9 trees",530,275.836819451038
160.6,31.9,"PIPU",23.368,0.0428877210308122,"d0019",10,"10-15 trees",532,154.80838156037
160.8,31.9,"POTR",12.7,0.0126676869774374,"d0019",10,"10-15 trees",533,58.3560588423466
161.3,31.9,"POTR",12.192,0.0116745403184063,"d0019",10,"10-15 trees",534,54.6663309681585
58.6,32,"PIPO",32.258,0.0817268493036354,"c0035",5,"5-9 trees",536,259.310379117382
143.4,32,"PIEN",16.256,0.0207547383438335,"d0008",15,"10-15 trees",537,86.6207430682866
68.4,32.1,"PIPU",38.1,0.114009182796937,"c0037",9,"5-9 trees",539,338.438655501018
162.1,32.1,"PIPU",23.622,0.0438251298671426,"d0019",10,"10-15 trees",540,157.509467867509
76.6,32.2,"PSME",14.986,0.0176384873473839,"c0062",8,"5-9 trees",542,76.0496404670287
75,32.3,"PIPO",10.668,0.00893831993127986,"c0062",8,"5-9 trees",546,44.15021382169
18.1,32.7,"PIEN",2.54,0.000506707479097498,"c0022",6,"5-9 trees",555,4.44358965052675
163.7,32.9,"PIEN",8.89,0.00620716661894435,"d0019",10,"10-15 trees",563,32.9794051157481
75.3,33.1,"PIFL2",8.382,0.00551804444737175,"c0062",8,"5-9 trees",566,30.0162373188641
77.1,33.1,"PIPO",40.386,0.128100717790638,"c0062",8,"5-9 trees",567,371.509005363059
78.4,33.3,"POTR",13.97,0.0153279012426993,"c0062",8,"5-9 trees",575,67.9695273295393
78.7,33.3,"PIFL2",18.542,0.0270024415611057,"c0062",8,"5-9 trees",576,106.917925282965
148.3,33.5,"PIPO",34.798,0.0951039267518094,"d0008",15,"10-15 trees",584,292.743225757139
171.4,33.6,"PIEN",17.272,0.0234301538334683,"b0100",2,"2-4 trees",586,95.4439065680274
143.4,33.7,"PSME",15.748,0.0194778354965078,"d0008",15,"10-15 trees",588,82.3304804480007
158.7,33.8,"PIEN",9.906,0.00770702075707294,"d0019",10,"10-15 trees",592,39.2136544780448
170.4,33.8,"PIEN",33.274,0.0869560704879216,"b0100",2,"2-4 trees",593,272.500949358077
75.6,33.9,"PSME",59.182,0.275086423327241,"c0062",8,"5-9 trees",594,684.704875380122
18.6,34.1,"PIEN",22.86,0.0410433058068973,"c0022",6,"5-9 trees",599,149.458961986645
147.4,34.7,"PIEN",2.794,0.000613116049707972,"d0008",15,"10-15 trees",615,5.17561833654136
4.3,35.1,"PIEN",5.334,0.00223457998281997,"c0024",9,"5-9 trees",621,14.5641391000087
76.7,35.1,"PIPU",10.922,0.00936902128851274,"c0062",8,"5-9 trees",624,45.8441025684311
60.1,35.2,"PIPO",57.404,0.258805912023838,"c0035",5,"5-9 trees",626,652.089863376486
18.5,35.3,"PIPO",27.432,0.0591023603619321,"c0022",6,"5-9 trees",628,200.083813098475
18.8,35.8,"PIEN",5.08,0.00202682991638999,"c0022",6,"5-9 trees",650,13.4704448961551
20.2,36,"PIPO",20.828,0.0340710108945157,"c0022",6,"5-9 trees",655,128.776349701634
37.4,36,"POTR",11.938,0.0111931682132637,"b0090",4,"2-4 trees",656,52.8555406234571
9.8,36.4,"PSME",34.036,0.0909843949467467,"c0024",9,"5-9 trees",660,282.554106810417
61.4,36.4,"PIEN",14.224,0.0158903465444975,"c0035",5,"5-9 trees",662,69.9575819362394
34,36.7,"PIPU",7.62,0.00456036731187748,"b0090",4,"2-4 trees",671,25.7708031823288
16.4,37.2,"POTR",10.414,0.00851775272362894,"c0022",6,"5-9 trees",682,42.4803530379405
148.9,37.3,"PIFL2",13.97,0.0153279012426993,"d0008",15,"10-15 trees",686,67.9695273295393
61.8,37.6,"PIEN",3.048,0.000729658769900397,"c0035",5,"5-9 trees",696,5.94872565220784
141.8,37.6,"PIEN",4.572,0.00164173223227589,"d0008",15,"10-15 trees",697,11.3807256664905
144.8,37.6,"PIEN",25.654,0.0516892299427357,"d0008",15,"10-15 trees",698,179.741410169007
39.5,38.1,"PIPU",26.416,0.0548054809391854,"b0090",4,"2-4 trees",702,188.359396139355
58.5,38.1,"PSME",17.78,0.0248286664757774,"c0035",5,"5-9 trees",703,99.9748613751942
186.7,38.3,"PIEN",10.922,0.00936902128851274,"b0140",4,"2-4 trees",713,45.8441025684311
134.1,38.5,"PSME",17.78,0.0248286664757774,"c0070",5,"5-9 trees",715,99.9748613751942
146.5,38.7,"PIEN",10.922,0.00936902128851274,"d0008",15,"10-15 trees",718,45.8441025684311
133.7,38.9,"PIPO",40.386,0.128100717790638,"c0070",5,"5-9 trees",723,371.509005363059
132.3,39.3,"PIEN",11.176,0.00980985679532756,"c0070",5,"5-9 trees",735,47.5617941542204
184.6,39.3,"PIPO",11.938,0.0111931682132637,"b0140",4,"2-4 trees",736,52.8555406234571
142.1,39.4,"POTR",8.636,0.00585753845836707,"d0008",15,"10-15 trees",740,31.4847474378953
37,39.5,"PIPO",9.906,0.00770702075707294,"b0090",4,"2-4 trees",742,39.2136544780448
188,39.6,"PIPO",3.048,0.000729658769900397,"b0140",4,"2-4 trees",747,5.94872565220784
186.6,39.9,"PSME",57.15,0.256520661293108,"b0140",4,"2-4 trees",759,647.479429777275
145.8,40.6,"PIEN",3.81,0.00114009182796937,"d0008",15,"10-15 trees",773,8.50119466651352
10.7,40.7,"PSME",42.926,0.144720723105036,"c0024",9,"5-9 trees",774,409.59313967109
27,40.7,"PIEN",1.524,0.000182414692475099,"b0159",2,"2-4 trees",777,1.96234763927647
134.2,40.7,"PIEN",11.176,0.00980985679532756,"c0070",5,"5-9 trees",780,47.5617941542204
140.4,40.8,"PIFL2",23.876,0.0447726728530549,"d0008",15,"10-15 trees",782,160.228037109675
140.6,41,"PIPU",16.764,0.022072177789487,"d0008",15,"10-15 trees",789,90.9922163370198
117.5,41.1,"PIEN",17.272,0.0234301538334683,"a0199",1,"single",793,95.4439065680274
147.7,41.1,"PIPU",26.67,0.0558644995704991,"d0008",15,"10-15 trees",794,191.265581466885
28.1,41.2,"PSME",30.226,0.0717548461149966,"b0159",2,"2-4 trees",795,233.673296227583
133.2,41.4,"PIEN",1.016,8.10731966555997e-05,"c0070",5,"5-9 trees",805,1.02572261931283
83.6,41.6,"PIEN",13.208,0.0137013702347963,"b0119",4,"2-4 trees",807,62.1354283185709
12,41.7,"PSME",19.558,0.0300426864356906,"c0024",9,"5-9 trees",812,116.444533906343
196.6,42,"PIEN",11.176,0.00980985679532756,"b0162",4,"2-4 trees",819,47.5617941542204
147.4,42.2,"PIFL2",6.604,0.00342534255869908,"d0008",15,"10-15 trees",824,20.4970473014041
198.2,42.3,"PSME",19.304,0.0292674239926715,"b0162",4,"2-4 trees",826,114.034350743377
142.8,42.6,"PIEN",36.322,0.103616612400647,"d0008",15,"10-15 trees",833,313.524588518766
166.6,42.6,"PIPO",1.524,0.000182414692475099,"c0046",9,"5-9 trees",834,1.96234763927647
8.1,42.7,"PIEN",11.684,0.0107219302577031,"c0024",9,"5-9 trees",835,51.0677210307142
65,43,"PIPO",6.096,0.00291863507960159,"c0055",8,"5-9 trees",845,18.0331640413536
84.7,43.2,"PSME",40.64,0.129717114648959,"b0119",4,"2-4 trees",852,375.254508550311
197.8,43.6,"POTR",28.702,0.0647014780059595,"b0162",4,"2-4 trees",861,215.109433315022
61.9,43.7,"PIEN",18.034,0.0255431240213049,"c0055",8,"5-9 trees",862,102.269775958013
85.2,43.7,"POTR",22.098,0.0383526890928896,"b0119",4,"2-4 trees",863,141.567887267438
64.4,43.8,"PIEN",14.986,0.0176384873473839,"c0055",8,"5-9 trees",864,76.0496404670287
196.5,43.8,"PIEN",25.4,0.0506707479097498,"b0162",4,"2-4 trees",865,176.902490287201
20,44,"PIEN",22.098,0.0383526890928896,"b0170",4,"2-4 trees",869,141.567887267438
82.9,44.2,"PIEN",2.286,0.000410433058068973,"b0119",4,"2-4 trees",874,3.75423938681759
20.2,44.4,"PIEN",16.51,0.0214083909918693,"b0170",4,"2-4 trees",879,88.7963914804711
61.9,45.2,"PIEN",3.302,0.000856335639674771,"c0055",8,"5-9 trees",895,6.76150401542223
179.2,45.3,"PSME",20.32,0.0324292786622399,"c0061",9,"5-9 trees",899,123.787823146332
167.4,45.7,"PIEN",19.304,0.0292674239926715,"c0046",9,"5-9 trees",905,114.034350743377
170.6,46.2,"PIPU",15.494,0.0188545852972179,"c0046",9,"5-9 trees",916,80.2161257237514
9.1,46.3,"PIEN",18.796,0.027747301555379,"c0024",9,"5-9 trees",917,109.270944796459
65.5,46.3,"PIPO",36.068,0.102172496085219,"c0055",8,"5-9 trees",920,310.023987345735
165.2,46.3,"PIEN",7.62,0.00456036731187748,"c0046",9,"5-9 trees",925,25.7708031823288
61.1,46.4,"PIPO",4.064,0.00129717114648959,"c0055",8,"5-9 trees",926,9.42596708390322
64.2,46.4,"PIPU",19.812,0.0308280830282918,"c0055",8,"5-9 trees",927,118.873571451574
181.6,46.5,"PIEN",6.096,0.00291863507960159,"c0061",9,"5-9 trees",932,18.0331640413536
20.6,46.8,"POTR",28.702,0.0647014780059595,"b0170",4,"2-4 trees",938,215.109433315022
13.2,46.9,"PIEN",7.112,0.00397258663612438,"c0024",9,"5-9 trees",941,23.0773956958527
39.6,47,"PIEN",15.494,0.0188545852972179,"c0042",8,"5-9 trees",943,80.2161257237514
170.7,47.2,"PIPU",19.304,0.0292674239926715,"c0046",9,"5-9 trees",947,114.034350743377
43.4,47.4,"PIEN",23.368,0.0428877210308122,"c0042",8,"5-9 trees",953,154.80838156037
168.7,47.4,"PSME",9.398,0.00693682538884474,"c0046",9,"5-9 trees",957,36.045969019139
96.7,47.8,"POTR",12.954,0.0131794615313259,"b0093",2,"2-4 trees",965,60.2346274174601
36.4,47.9,"PIEN",27.686,0.0602019155915737,"c0042",8,"5-9 trees",967,203.056241506231
168.5,48.1,"PIEN",3.048,0.000729658769900397,"c0046",9,"5-9 trees",970,5.94872565220784
152.1,48.5,"PIEN",3.81,0.00114009182796937,"c0074",5,"5-9 trees",975,8.50119466651352
64.9,48.7,"PIPO",14.986,0.0176384873473839,"c0055",8,"5-9 trees",977,76.0496404670287
137.7,48.7,"POTR",7.112,0.00397258663612438,"b0158",3,"2-4 trees",980,23.0773956958527
22.2,49,"PIEN",2.54,0.000506707479097498,"b0170",4,"2-4 trees",986,4.44358965052675
98.6,49.4,"PIPO",26.924,0.0569336523513948,"b0093",2,"2-4 trees",990,194.188421282889
181,49.4,"PIPO",36.576,0.105070862865657,"c0061",9,"5-9 trees",991,317.039908469824
154.3,49.9,"POTR",16.002,0.0201112198453797,"c0074",5,"5-9 trees",999,84.4653966240764
139.6,50,"PIEN",7.874,0.00486945887412695,"b0158",3,"2-4 trees",1001,27.1589300622175
33.8,50.3,"PIEN",14.732,0.0170456395968398,"c0042",8,"5-9 trees",1007,73.9977877681652
182.6,50.4,"POTR",14.732,0.0170456395968398,"c0061",9,"5-9 trees",1010,73.9977877681652
180.6,50.5,"PSME",7.62,0.00456036731187748,"c0061",9,"5-9 trees",1014,25.7708031823288
39.2,50.6,"PIEN",21.336,0.0357532797251194,"c0042",8,"5-9 trees",1015,133.838421009024
138.7,50.9,"PIEN",2.286,0.000410433058068973,"b0158",3,"2-4 trees",1022,3.75423938681759
155.4,51.1,"POTR",10.16,0.00810731966555996,"c0074",5,"5-9 trees",1032,40.8347529747354
172.1,51.2,"PIFL2",16.764,0.022072177789487,"c0046",9,"5-9 trees",1034,90.9922163370198
105.8,51.3,"PIEN",41.656,0.136284043578063,"a0174",1,"single",1037,390.376893235005
123.7,51.3,"POTR",31.496,0.0779113419860312,"a0207",1,"single",1038,249.57934628759
169.9,51.3,"POTR",6.604,0.00342534255869908,"c0046",9,"5-9 trees",1039,20.4970473014041
153.6,51.5,"PIEN",23.114,0.0419604463440638,"c0074",5,"5-9 trees",1046,152.124853956649
90.5,51.7,"PSME",11.43,0.0102608264517243,"d0013",14,"10-15 trees",1049,49.3030706693208
156.7,51.7,"POTR",11.43,0.0102608264517243,"c0074",5,"5-9 trees",1052,49.3030706693208
179.3,51.8,"POTR",6.604,0.00342534255869908,"c0061",9,"5-9 trees",1054,20.4970473014041
88.3,52.1,"PIPO",42.672,0.143013118900478,"d0013",14,"10-15 trees",1062,405.722223917942
180.9,52.3,"POTR",8.89,0.00620716661894435,"c0061",9,"5-9 trees",1069,32.9794051157481
91.5,52.7,"PIPO",3.81,0.00114009182796937,"d0013",14,"10-15 trees",1076,8.50119466651352
87.5,52.8,"PIPO",14.986,0.0176384873473839,"d0013",14,"10-15 trees",1080,76.0496404670287
179,52.8,"POTR",12.7,0.0126676869774374,"c0061",9,"5-9 trees",1082,58.3560588423466
182.5,52.8,"PIEN",9.652,0.00731685599816787,"c0061",9,"5-9 trees",1083,37.6173069764342
35.4,53.9,"PIPO",32.258,0.0817268493036354,"c0042",8,"5-9 trees",1103,259.310379117382
44.1,54.4,"PSME",20.828,0.0340710108945157,"c0052",6,"5-9 trees",1109,128.776349701634
37.4,54.5,"PSME",11.938,0.0111931682132637,"c0042",8,"5-9 trees",1112,52.8555406234571
73.5,54.5,"PSME",19.812,0.0308280830282918,"c0045",7,"5-9 trees",1113,118.873571451574
37.3,54.6,"PIEN",16.002,0.0201112198453797,"c0042",8,"5-9 trees",1116,84.4653966240764
78.1,55.1,"PSME",31.75,0.079173043608984,"c0045",7,"5-9 trees",1130,252.807507833943
92.2,55.2,"PIEN",27.178,0.0580129392818725,"d0013",14,"10-15 trees",1133,197.127852560154
197.4,55.6,"POTR",10.16,0.00810731966555996,"c0040",8,"5-9 trees",1140,40.8347529747354
142.5,55.9,"PIEN",13.716,0.014775590090483,"b0152",4,"2-4 trees",1144,66.0030435502607
63.4,56.4,"PIEN",17.526,0.0241243430798319,"b0115",3,"2-4 trees",1153,97.6995338905438
198.2,56.4,"POTR",16.51,0.0214083909918693,"c0040",8,"5-9 trees",1155,88.7963914804711
43.4,56.6,"POTR",10.16,0.00810731966555996,"c0052",6,"5-9 trees",1161,40.8347529747354
22.4,56.8,"PSME",32.512,0.083018953375334,"b0087",2,"2-4 trees",1166,262.584990544085
61.9,56.9,"PIEN",6.858,0.00369389752262076,"b0115",3,"2-4 trees",1169,21.7728845249142
43.6,57,"POTR",16.764,0.022072177789487,"c0052",6,"5-9 trees",1171,90.9922163370198
90.9,57,"POTR",24.13,0.0457303499885492,"d0013",14,"10-15 trees",1172,162.964014650622
